,Make,Model,Year,Price,Cylinders,Transmission,Fuel Type,Rank,Other,Fuel Type=2.0,Other=0.0,Price_bin=40k+,Transmission=1.0,Year_bin=<1990,Fuel Type=2.0 & Other=0.0,Fuel Type=2.0 & Transmission=1.0,Fuel Type=2.0 & Year_bin=<1990,Other=0.0 & Price_bin=40k+,Other=0.0 & Transmission=1.0,Other=0.0 & Year_bin=<1990,Transmission=1.0 & Year_bin=<1990,Fuel Type=2.0 & Other=0.0 & Transmission=1.0,Fuel Type=2.0 & Other=0.0 & Year_bin=<1990,Fuel Type=2.0 & Transmission=1.0 & Year_bin=<1990,Other=0.0 & Transmission=1.0 & Year_bin=<1990,Fuel Type=2.0 & Other=0.0 & Transmission=1.0 & Year_bin=<1990
2791,1.9919705958892595,2.6545988650713825,1.0361711440169803,267738,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2792,3.375283509701245,2.850121727654544,0.1726951906694967,63841,4,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2793,0.3319950993148765,0.293284293874742,0.5180855720084901,98898,6,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2794,2.600628277966533,2.504196663084336,0.5180855720084901,94410,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2795,1.8259730462318209,1.7672258733478043,1.2088663346864772,60454,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2796,1.3833129138119855,2.684679305468792,1.5542567160254706,11010,8,1.0,2.0,2.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2797,3.375283509701245,1.8123465339439184,3.108513432050941,94986,6,0.0,2.0,2.0,0.0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
2798,3.375283509701245,1.0001746432138638,1.0361711440169803,13876,4,0.0,2.0,4.0,0.0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
2799,3.485948542806204,3.541971856794961,1.2088663346864772,15223,8,1.0,2.0,3.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2800,0.8853202648396707,2.3312341307992317,1.0361711440169803,29763,6,1.0,2.0,2.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2801,2.8219583441764504,0.774571340233293,0.3453903813389934,871810,6,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2802,2.213300662099177,0.8948931018229307,0.0,185000,8,1.0,2.0,3.0,0.0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2803,0.8853202648396707,1.2182578360950822,0.3453903813389934,35530,6,1.0,2.0,5.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2804,2.213300662099177,3.4216500952053237,0.8634759533474836,62051,6,1.0,1.0,3.0,1.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2805,2.8219583441764504,2.474116222686926,0.3453903813389934,92682,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2806,0.1659975496574382,2.8877222781513057,1.899647097364464,101982,4,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2807,2.213300662099177,1.6243437814601096,2.4177326693729544,258239,4,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2808,1.8259730462318209,2.857641837753897,0.3453903813389934,132610,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2809,3.430616026253724,3.2787680033176287,3.281208622720438,69880,6,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2810,0.8853202648396707,2.4214754519914594,1.2088663346864772,197744,8,1.0,2.0,5.0,1.0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0
2811,2.8219583441764504,2.1507514884147745,1.381561525355974,197106,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2812,3.375283509701245,2.0229096167257845,0.5180855720084901,70615,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2813,3.375283509701245,3.639733288086542,3.281208622720438,45889,4,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2814,2.8219583441764504,2.474116222686926,1.0361711440169803,75539,6,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2815,2.8219583441764504,0.79713167053135,0.1726951906694967,75851,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2816,2.8219583441764504,2.1507514884147745,1.2088663346864772,138352,4,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2817,3.375283509701245,1.8273867541426232,1.899647097364464,66371,4,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2818,1.549310463469424,3.4442104255033805,2.763123050711948,429156,8,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2819,0.1659975496574382,2.586917874177212,1.2088663346864772,40249,4,0.0,2.0,5.0,0.0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
2820,3.375283509701245,0.7219305695378264,2.4177326693729544,100949,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2821,2.489963244861574,2.451555892388869,2.9358182413814444,56885,6,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2822,0.2766625827623971,0.9324936523196924,1.381561525355974,1154915,12,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2823,2.489963244861574,2.015389506626432,1.899647097364464,35385,4,1.0,2.0,4.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2824,2.213300662099177,1.4965019097711194,1.0361711440169803,827930,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2825,1.549310463469424,3.4442104255033805,0.1726951906694967,107614,6,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2826,3.375283509701245,1.8273867541426232,1.2088663346864772,122916,4,0.0,1.0,3.0,0.0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2827,2.9326233772814096,1.090415964406092,2.0723422880339606,999336,12,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2828,1.93663807933678,1.3160192673866629,2.763123050711948,182937,6,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2829,0.3319950993148765,0.0902413211922283,1.2088663346864772,220099,4,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2830,1.549310463469424,1.5942633410627,0.1726951906694967,249533,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2831,0.3319950993148765,0.1579223120863995,2.0723422880339606,60881,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2832,2.213300662099177,2.872682057952601,2.0723422880339606,605975,6,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2833,1.327980397259506,3.083245140734467,3.281208622720438,28766,4,1.0,2.0,2.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2834,1.9919705958892595,1.549142680466586,2.0723422880339606,302282,6,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2835,0.8853202648396707,1.361139927982777,0.8634759533474836,178456,6,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2836,2.213300662099177,0.8948931018229307,0.0,83666,8,1.0,2.0,5.0,0.0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2837,0.7193227151822325,0.8272121109287595,0.0,79301,6,1.0,2.0,5.0,0.0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2838,0.4979926489723148,0.7144104594384741,2.763123050711948,55953,6,1.0,1.0,4.0,0.0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0
2839,2.600628277966533,3.4667707558014373,0.0,13889,4,1.0,2.0,5.0,0.0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
2840,2.213300662099177,0.6467294685443029,0.6907807626779869,43091,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2841,2.213300662099177,1.1806572855983204,1.0361711440169803,61365,6,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2842,2.600628277966533,2.496676552984983,1.7269519066949672,68750,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2843,0.7193227151822325,0.8347322210281118,0.3453903813389934,61014,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2844,1.6599754965743827,3.105805471032524,0.0,19937,4,1.0,2.0,2.0,0.0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
2845,0.3319950993148765,0.315844624172799,2.2450374787034573,390029,8,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2846,1.8813055627843005,2.240992809607003,1.0361711440169803,55143,4,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2847,2.8219583441764504,0.7896115604319976,1.899647097364464,224300,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2848,3.430616026253724,1.6619443319568714,1.899647097364464,73850,4,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2849,2.213300662099177,2.872682057952601,3.108513432050941,74127,8,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2850,0.8853202648396707,3.2186071225228097,0.5180855720084901,26427,6,1.0,2.0,5.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2851,2.213300662099177,2.7072396357668493,1.0361711440169803,68676,6,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2852,0.2766625827623971,0.9324936523196924,3.108513432050941,1656836,12,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2853,2.213300662099177,1.1806572855983204,2.4177326693729544,58767,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2854,0.4979926489723148,0.962574092717102,1.0361711440169803,375800,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2855,0.8853202648396707,2.3312341307992317,3.108513432050941,44126,6,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2856,2.213300662099177,1.4965019097711194,1.5542567160254706,860833,8,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2857,1.7706405296793415,2.744840186263611,0.5180855720084901,603116,8,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2858,1.7706405296793415,1.1204964048035015,1.7269519066949672,373310,6,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2859,2.600628277966533,0.4737669362591986,1.2088663346864772,20990,8,1.0,2.0,1.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2860,3.375283509701245,2.0229096167257845,2.590427860042451,291474,6,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2861,2.213300662099177,1.631863891559462,0.3453903813389934,522102,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2862,1.327980397259506,2.93284293874742,0.8634759533474836,115476,5,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2863,1.549310463469424,1.676984552155576,1.5542567160254706,171351,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2864,2.600628277966533,0.4737669362591986,1.5542567160254706,62169,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2865,0.3319950993148765,3.504371306298199,2.0723422880339606,66073,8,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2866,0.8853202648396707,1.361139927982777,0.1726951906694967,97605,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2867,1.327980397259506,3.083245140734467,0.5180855720084901,57657,4,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2868,1.6599754965743827,2.8125211771577825,2.590427860042451,25079,6,1.0,2.0,2.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2869,2.213300662099177,1.4965019097711194,2.9358182413814444,1049186,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2870,2.213300662099177,2.872682057952601,0.6907807626779869,1256404,12,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2871,0.774655231734712,1.3761801481814817,3.108513432050941,787890,12,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2872,2.489963244861574,2.451555892388869,0.3453903813389934,29286,6,1.0,2.0,4.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2873,1.549310463469424,1.676984552155576,1.381561525355974,59652,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2874,0.3319950993148765,0.0075201100993523,2.9358182413814444,52861,4,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2875,1.327980397259506,3.083245140734467,2.0723422880339606,21238,4,1.0,2.0,4.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2876,2.213300662099177,0.3684853948682656,1.2088663346864772,112449,4,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2877,0.1659975496574382,0.4136060554643797,2.9358182413814444,18031,6,1.0,2.0,5.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2878,2.600628277966533,2.504196663084336,1.899647097364464,164531,8,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2879,2.213300662099177,0.8948931018229307,2.590427860042451,369527,6,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2880,3.375283509701245,1.8273867541426232,0.1726951906694967,127672,4,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2881,0.8853202648396707,2.3312341307992317,0.0,122045,8,1.0,2.0,5.0,0.0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2882,1.7706405296793415,1.1204964048035015,3.281208622720438,407821,4,0.0,1.0,4.0,0.0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2883,2.213300662099177,1.1806572855983204,2.4177326693729544,51371,6,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2884,0.8853202648396707,1.4137806986782435,2.763123050711948,24699,4,1.0,2.0,5.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2885,1.327980397259506,3.083245140734467,3.108513432050941,40488,4,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2886,1.7706405296793415,1.1355366250022063,1.0361711440169803,63333,6,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2887,2.600628277966533,2.504196663084336,0.1726951906694967,79075,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2888,0.1659975496574382,0.3910457251663227,3.281208622720438,58150,4,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2889,1.327980397259506,1.2257779461944345,2.2450374787034573,58135,4,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2890,2.600628277966533,2.346274350997936,0.5180855720084901,39499,4,1.0,2.0,5.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2891,1.549310463469424,1.676984552155576,0.6907807626779869,90314,6,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2892,1.217315364154547,2.534277103481745,1.381561525355974,83729,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2893,0.387327615867356,1.0302550836112732,1.2088663346864772,184476,4,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2894,2.600628277966533,2.504196663084336,0.8634759533474836,132070,6,0.0,2.0,3.0,0.0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0
2895,1.4939779469169443,3.5494919668943137,3.108513432050941,119703,6,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2896,1.7706405296793415,2.744840186263611,3.281208622720438,52258,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2897,1.8259730462318209,2.090590607619956,0.3453903813389934,632825,6,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2898,0.774655231734712,1.3912203683801865,2.0723422880339606,1052293,8,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2899,2.8219583441764504,0.79713167053135,1.899647097364464,245102,4,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2900,3.375283509701245,3.3464489942118,1.899647097364464,40752,8,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2901,0.4979926489723148,3.308848443715038,0.8634759533474836,75977,6,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2902,2.8219583441764504,0.774571340233293,0.1726951906694967,269523,6,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2903,1.8259730462318209,2.857641837753897,2.0723422880339606,182859,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2904,2.600628277966533,2.504196663084336,1.0361711440169803,80139,8,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2905,2.213300662099177,1.4965019097711194,2.590427860042451,803639,8,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2906,1.7706405296793415,1.1204964048035015,3.281208622720438,699575,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2907,2.213300662099177,0.6467294685443029,0.5180855720084901,78762,4,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2908,1.9919705958892595,2.6545988650713825,1.381561525355974,212450,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2909,1.327980397259506,2.466596112587574,2.590427860042451,148953,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2910,0.1659975496574382,2.8350815074558398,0.8634759533474836,1349414,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2911,2.600628277966533,2.504196663084336,0.0,443591,8,1.0,2.0,5.0,0.0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2912,1.715308013126862,3.353969104311152,1.7269519066949672,1255821,8,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2913,3.375283509701245,3.3464489942118,2.4177326693729544,19560,8,1.0,2.0,4.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2914,3.430616026253724,3.2787680033176287,0.0,226185,6,1.0,2.0,5.0,0.0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2915,1.3833129138119855,2.6470787549720303,0.1726951906694967,129449,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2916,2.213300662099177,0.6542495786436552,3.281208622720438,97977,4,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2917,2.600628277966533,2.504196663084336,1.0361711440169803,256409,6,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2918,3.264618476596286,0.586568587749484,2.0723422880339606,40754,4,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2919,0.1659975496574382,2.624518424673973,2.9358182413814444,20648,8,1.0,2.0,5.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2920,2.213300662099177,0.4587267160604939,2.590427860042451,32202,8,1.0,2.0,1.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2921,0.8853202648396707,1.3460997077840722,2.0723422880339606,19605,6,1.0,2.0,2.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2922,3.430616026253724,1.255858386591844,1.5542567160254706,16135,4,1.0,2.0,1.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2923,2.213300662099177,1.1806572855983204,1.381561525355974,141170,4,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2924,2.213300662099177,2.872682057952601,1.7269519066949672,1164820,12,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2925,0.7193227151822325,1.1580969553002634,2.590427860042451,48662,6,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2926,2.0473031124417385,2.4214754519914594,0.3453903813389934,1085047,8,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2927,2.600628277966533,0.4512066059611415,1.2088663346864772,51513,4,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2928,1.549310463469424,3.4442104255033805,3.108513432050941,332606,8,1.0,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2929,2.489963244861574,2.451555892388869,0.8634759533474836,21267,6,1.0,2.0,3.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2930,2.213300662099177,2.872682057952601,1.381561525355974,367857,8,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2931,1.8259730462318209,2.083070497520604,2.4177326693729544,91536,8,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2932,2.213300662099177,0.8948931018229307,3.281208622720438,54829,6,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2933,2.213300662099177,0.6467294685443029,2.0723422880339606,170476,4,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2934,0.1659975496574382,2.586917874177212,0.0,61837,4,1.0,2.0,3.0,0.0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2935,3.430616026253724,1.9326682955335563,3.281208622720438,43256,5,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2936,2.8219583441764504,0.774571340233293,2.2450374787034573,116532,6,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2937,1.327980397259506,3.083245140734467,1.381561525355974,57832,4,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2938,1.7706405296793415,2.729799966064906,3.281208622720438,170711,8,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2939,1.549310463469424,0.8422523311274642,1.7269519066949672,24160,6,1.0,2.0,1.0,0.0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
2940,2.213300662099177,1.4965019097711194,2.9358182413814444,1717188,8,1.0,2.0,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2941,0.3319950993148765,0.3308848443715038,0.6907807626779869,452699,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2942,0.3319950993148765,3.504371306298199,1.381561525355974,63260,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2943,0.3319950993148765,3.519411526496904,2.590427860042451,484612,6,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2944,2.600628277966533,2.496676552984983,1.0361711440169803,46097,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2945,2.213300662099177,0.8948931018229307,2.9358182413814444,42427,6,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2946,1.7706405296793415,1.1204964048035015,1.2088663346864772,401089,4,0.0,1.0,5.0,0.0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2947,2.600628277966533,2.504196663084336,0.0,222830,6,1.0,2.0,5.0,0.0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2948,2.213300662099177,1.6093035612614048,0.0,150121,6,1.0,2.0,2.0,0.0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2949,0.1659975496574382,2.8877222781513057,0.3453903813389934,172503,5,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2950,2.600628277966533,2.504196663084336,1.899647097364464,92698,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2951,0.8853202648396707,1.361139927982777,1.5542567160254706,67832,8,1.0,2.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2952,2.1579681455466977,2.3086738005011744,0.3453903813389934,318028,8,1.0,2.0,5.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2953,1.8259730462318209,1.7070649925529855,2.2450374787034573,89723,6,1.0,2.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
